Fund Holdings as of,"17/Oct/2018"
 
Issuer Ticker,Name,Asset Class,Weight (%),Price,Nominal,Market Value,Notional Value,Sector,ISIN,Exchange,Country,Market Currency
"UG","PEUGEOT SA","Equity","0.17","20.65","349,280.00","7,212,632.00","7,212,632.00","Consumer Discretionary","FR0000121501","Nyse Euronext - Euronext Paris","France","EUR"
"RACE","FERRARI NV","Equity","0.16","102.15","70,088.00","7,159,489.20","7,159,489.20","Consumer Discretionary","NL0011585146","Borsa Italiana","Italy","EUR"
"MRK","MERCK","Equity","0.16","92.30","76,588.00","7,069,072.40","7,069,072.40","Health Care","DE0006599905","Xetra","Germany","EUR"
"TEL","TELENOR","Equity","0.16","15.66","450,109.00","7,046,623.21","7,046,623.21","Communication","NO0010063308","Oslo Bors Asa","Norway","NOK"
"NN","NN GROUP NV","Equity","0.16","38.87","181,242.00","7,044,876.54","7,044,876.54","Financials","NL0010773842","Euronext Amsterdam","Netherlands","EUR"
"HEXA B","HEXAGON B","Equity","0.16","45.83","153,440.00","7,031,843.29","7,031,843.29","Information Technology","SE0000103699","Nasdaq Omx Nordic","Sweden","SEK"
"HO","THALES SA","Equity","0.16","114.70","60,356.00","6,922,833.20","6,922,833.20","Industrials","FR0000121329","Nyse Euronext - Euronext Paris","France","EUR"
"1COV","COVESTRO AG","Equity","0.16","61.00","111,832.00","6,821,752.00","6,821,752.00","Materials","DE0006062144","Xetra","Germany","EUR"
"EBS","ERSTE GROUP BANK AG","Equity","0.15","36.82","180,047.00","6,629,330.54","6,629,330.54","Financials","AT0000652011","Wiener Boerse Ag","Austria","EUR"
"SLHN","SWISS LIFE HOLDING AG","Equity","0.15","321.14","20,403.00","6,552,220.52","6,552,220.52","Financials","CH0014852781","Six Swiss Exchange Ag","Switzerland","CHF"
"TELIA","TELIA COMPANY","Equity","0.15","4.03","1,618,760.00","6,521,333.37","6,521,333.37","Communication","SE0000667925","Nasdaq Omx Nordic","Sweden","SEK"
"AHT","ASHTEAD GROUP PLC","Equity","0.15","22.83","284,317.00","6,490,633.45","6,490,633.45","Industrials","GB0000536739","London Stock Exchange","United Kingdom","GBP"
"VWS","VESTAS WIND SYSTEMS","Equity","0.15","56.58","112,381.00","6,358,134.73","6,358,134.73","Industrials","DK0010268606","Omx Nordic Exchange Copenhagen A/S","Denmark","DKK"
"PUB","PUBLICIS GROUPE SA","Equity","0.14","52.24","120,459.00","6,292,778.16","6,292,778.16","Communication","FR0000130577","Nyse Euronext - Euronext Paris","France","EUR"
"ORSTED","ORSTED","Equity","0.14","54.93","112,313.00","6,169,123.50","6,169,123.50","Utilities","DK0060094928","Omx Nordic Exchange Copenhagen A/S","Denmark","DKK"
"PGHN","PARTNERS GROUP HOLDING AG","Equity","0.14","628.74","9,758.00","6,135,200.28","6,135,200.28","Financials","CH0024608827","Six Swiss Exchange Ag","Switzerland","CHF"
"SGSN","SGS SA","Equity","0.14","1,997.62","3,021.00","6,034,816.71","6,034,816.71","Industrials","CH0002497458","Six Swiss Exchange Ag","Switzerland","CHF"
"INF","INFORMA PLC","Equity","0.14","8.18","722,382.00","5,911,800.61","5,911,800.61","Communication","GB00BMJ6DW54","London Stock Exchange","United Kingdom","GBP"
"CARL B","CARLSBERG AS CL B","Equity","0.14","98.54","59,862.00","5,898,997.38","5,898,997.38","Consumer Staples","DK0010181759","Omx Nordic Exchange Copenhagen A/S","Denmark","DKK"
"STM","STMICROELECTRONICS NV","Equity","0.14","14.93","394,912.00","5,896,036.16","5,896,036.16","Information Technology","NL0000226223","Nyse Euronext - Euronext Paris","France","EUR"
"COLO B","COLOPLAST B","Equity","0.13","85.94","67,958.00","5,840,574.73","5,840,574.73","Health Care","DK0060448595","Omx Nordic Exchange Copenhagen A/S","Denmark","DKK"
"WTB","WHITBREAD PLC","Equity","0.13","52.03","110,493.00","5,748,470.61","5,748,470.61","Consumer Discretionary","GB00B1KJJ408","London Stock Exchange","United Kingdom","GBP"
"SCMN","SWISSCOM AG","Equity","0.13","388.86","14,603.00","5,678,573.21","5,678,573.21","Communication","CH0008742519","Six Swiss Exchange Ag","Switzerland","CHF"
"CNHI","CNH INDUSTRIAL NV","Equity","0.13","9.59","589,958.00","5,655,337.39","5,655,337.39","Industrials","NL0010545661","Borsa Italiana","Italy","EUR"
"NZYM B","NOVOZYMES B","Equity","0.13","44.67","126,042.00","5,630,825.67","5,630,825.67","Materials","DK0060336014","Omx Nordic Exchange Copenhagen A/S","Denmark","DKK"
"AENA","AENA SME SA","Equity","0.13","139.75","40,254.00","5,625,496.50","5,625,496.50","Industrials","ES0105046009","Bolsa De Madrid","Spain","EUR"
"HEI","HEIDELBERGCEMENT AG","Equity","0.13","62.64","89,080.00","5,579,971.20","5,579,971.20","Materials","DE0006047004","Xetra","Germany","EUR"
"ABN","ABN AMRO GROUP NV","Equity","0.13","22.78","244,590.00","5,571,760.20","5,571,760.20","Financials","NL0011540547","Euronext Amsterdam","Netherlands","EUR"
"AGN","AEGON NV","Equity","0.13","5.31","1,037,636.00","5,509,847.16","5,509,847.16","Financials","NL0000303709","Euronext Amsterdam","Netherlands","EUR"
"III","3I GROUP PLC","Equity","0.13","9.81","560,147.00","5,495,314.77","5,495,314.77","Financials","GB00B1YW4409","London Stock Exchange","United Kingdom","GBP"
"UHR","THE SWATCH GROUP AG","Equity","0.13","298.51","18,232.00","5,442,385.57","5,442,385.57","Consumer Discretionary","CH0012255151","Six Swiss Exchange Ag","Switzerland","CHF"
"UCB","UCB SA","Equity","0.13","75.94","71,573.00","5,435,253.62","5,435,253.62","Health Care","BE0003739530","Nyse Euronext - Euronext Brussels","Belgium","EUR"
"NESTE","NESTE","Equity","0.12","71.42","75,243.00","5,373,855.06","5,373,855.06","Energy","FI0009013296","Nasdaq Omx Helsinki Ltd.","Finland","EUR"
"FER","FERROVIAL SA","Equity","0.12","18.35","290,827.00","5,336,675.45","5,336,675.45","Industrials","ES0118900010","Bolsa De Madrid","Spain","EUR"
"CNA","CENTRICA PLC","Equity","0.12","1.67","3,196,710.00","5,323,989.01","5,323,989.01","Utilities","GB00B033F229","London Stock Exchange","United Kingdom","GBP"
"ABF","ASSOCIATED BRITISH FOODS PLC","Equity","0.12","26.38","201,628.00","5,319,562.74","5,319,562.74","Consumer Staples","GB0006731235","London Stock Exchange","United Kingdom","GBP"
"BEI","BEIERSDORF AG","Equity","0.12","91.78","57,925.00","5,316,356.50","5,316,356.50","Consumer Staples","DE0005200000","Xetra","Germany","EUR"
"CHR","CHR HANSEN HOLDING","Equity","0.12","88.73","59,556.00","5,284,513.27","5,284,513.27","Materials","DK0060227585","Omx Nordic Exchange Copenhagen A/S","Denmark","DKK"
"CBK","COMMERZBANK AG","Equity","0.12","8.73","602,868.00","5,264,846.24","5,264,846.24","Financials","DE000CBK1001","Xetra","Germany","EUR"
"ATO","ATOS","Equity","0.12","96.88","54,238.00","5,254,577.44","5,254,577.44","Information Technology","FR0000051732","Nyse Euronext - Euronext Paris","France","EUR"
"MRO","MELROSE INDUSTRIES PLC","Equity","0.12","1.87","2,802,444.00","5,246,784.05","5,246,784.05","Industrials","GB00BZ1G4322","London Stock Exchange","United Kingdom","GBP"
"MTX","MTU AERO ENGINES HOLDING AG","Equity","0.12","175.70","29,758.00","5,228,480.60","5,228,480.60","Industrials","DE000A0D9PT0","Xetra","Germany","EUR"
"VIE","VEOLIA ENVIRON. SA","Equity","0.12","16.89","309,489.00","5,225,721.77","5,225,721.77","Utilities","FR0000124141","Nyse Euronext - Euronext Paris","France","EUR"
"PAH3","PORSCHE AUTOMOBIL HOLDING PREF","Equity","0.12","56.46","92,081.00","5,198,893.26","5,198,893.26","Consumer Discretionary","DE000PAH0038","Xetra","Germany","EUR"
"CA","CARREFOUR SA","Equity","0.12","15.57","332,560.00","5,179,622.00","5,179,622.00","Consumer Staples","FR0000120172","Nyse Euronext - Euronext Paris","France","EUR"
"CCL","CARNIVAL PLC","Equity","0.12","49.94","103,013.00","5,144,570.45","5,144,570.45","Consumer Discretionary","GB0031215220","London Stock Exchange","United Kingdom","GBP"
"RWE","RWE AG","Equity","0.12","17.56","292,417.00","5,134,842.52","5,134,842.52","Utilities","DE0007037129","Xetra","Germany","EUR"
"TKA","THYSSENKRUPP AG","Equity","0.12","20.33","252,038.00","5,123,932.54","5,123,932.54","Materials","DE0007500001","Xetra","Germany","EUR"
"TEP","TELEPERFORMANCE","Equity","0.12","154.40","33,170.00","5,121,448.00","5,121,448.00","Industrials","FR0000051807","Nyse Euronext - Euronext Paris","France","EUR"
"UMI","UMICORE SA","Equity","0.12","42.51","120,462.00","5,120,839.62","5,120,839.62","Materials","BE0974320526","Nyse Euronext - Euronext Brussels","Belgium","EUR"
"MHG","MARINE HARVEST ASA","Equity","0.12","21.16","240,938.00","5,098,913.78","5,098,913.78","Consumer Staples","NO0003054108","Oslo Bors Asa","Norway","NOK"
"LUX","LUXOTTICA GROUP","Equity","0.12","53.10","95,652.00","5,079,121.20","5,079,121.20","Consumer Discretionary","IT0001479374","Borsa Italiana","Italy","EUR"
"SY1","SYMRISE AG","Equity","0.12","72.60","69,736.00","5,062,833.60","5,062,833.60","Materials","DE000SYM9999","Xetra","Germany","EUR"
"BAER","JULIUS BAER GRUPPE AG","Equity","0.12","40.16","126,007.00","5,060,714.35","5,060,714.35","Financials","CH0102484968","Six Swiss Exchange Ag","Switzerland","CHF"
"HEN","HENKEL AG","Equity","0.12","85.75","58,780.00","5,040,385.00","5,040,385.00","Consumer Staples","DE0006048408","Xetra","Germany","EUR"
"ATL","ATLANTIA","Equity","0.12","17.57","286,551.00","5,034,701.07","5,034,701.07","Industrials","IT0003506190","Borsa Italiana","Italy","EUR"
"ACS","ACS ACTIVIDADES DE CONSTRUCCION Y","Equity","0.12","33.09","151,672.00","5,018,826.48","5,018,826.48","Industrials","ES0167050915","Bolsa De Madrid","Spain","EUR"
"FORTUM","FORTUM","Equity","0.11","19.33","257,616.00","4,979,717.28","4,979,717.28","Utilities","FI0009007132","Nasdaq Omx Helsinki Ltd.","Finland","EUR"
"CCE","COCA COLA EUROPEAN PARTNERS PLC","Equity","0.11","39.35","126,029.00","4,959,396.10","4,959,396.10","Consumer Staples","GB00BDCPN049","New York Stock Exchange Inc.","Netherlands","USD"
"EDF","ELECTRICITE DE FRANCE SA","Equity","0.11","14.86","333,191.00","4,951,218.26","4,951,218.26","Utilities","FR0010242511","Nyse Euronext - Euronext Paris","France","EUR"
"HEIO","HEINEKEN HOLDING NV","Equity","0.11","74.55","66,351.00","4,946,467.05","4,946,467.05","Consumer Staples","NL0000008977","Euronext Amsterdam","Netherlands","EUR"
"IHG","INTERCONTINENTAL HOTELS GROUP PLC","Equity","0.11","47.81","103,419.00","4,944,539.40","4,944,539.40","Consumer Discretionary","GB00BD8QVH41","London Stock Exchange","United Kingdom","GBP"
"SLA","STANDARD LIFE ABERDEEN PLC","Equity","0.11","3.08","1,603,560.00","4,943,101.69","4,943,101.69","Financials","GB00BVFD7Q58","London Stock Exchange","United Kingdom","GBP"
"BNZL","BUNZL","Equity","0.11","25.76","189,842.00","4,889,668.33","4,889,668.33","Industrials","GB00B0744B38","London Stock Exchange","United Kingdom","GBP"
"NXT","NEXT PLC","Equity","0.11","58.96","82,102.00","4,840,993.98","4,840,993.98","Consumer Discretionary","GB0032089863","London Stock Exchange","United Kingdom","GBP"
"ITRK","INTERTEK GROUP PLC","Equity","0.11","51.62","93,482.00","4,825,125.30","4,825,125.30","Industrials","GB0031638363","London Stock Exchange","United Kingdom","GBP"
"EN","BOUYGUES SA","Equity","0.11","36.65","129,492.00","4,745,881.80","4,745,881.80","Industrials","FR0000120503","Nyse Euronext - Euronext Paris","France","EUR"
"SRG","SNAM","Equity","0.11","3.64","1,301,623.00","4,741,812.59","4,741,812.59","Energy","IT0003153415","Borsa Italiana","Italy","EUR"
"BRBY","BURBERRY GROUP PLC","Equity","0.11","19.67","236,975.00","4,662,098.10","4,662,098.10","Consumer Discretionary","GB0031743007","London Stock Exchange","United Kingdom","GBP"
"AGS","AGEAS NV","Equity","0.11","44.53","104,478.00","4,652,405.34","4,652,405.34","Financials","BE0974264930","Nyse Euronext - Euronext Brussels","Belgium","EUR"
"EDP","EDP ENERGIAS DE PORTUGAL SA","Equity","0.11","3.14","1,480,212.00","4,647,865.68","4,647,865.68","Utilities","PTEDP0AM0009","Nyse Euronext - Euronext Lisbon","Portugal","EUR"
"PSN","PERSIMMON PLC","Equity","0.11","25.04","184,524.00","4,620,267.14","4,620,267.14","Consumer Discretionary","GB0006825383","London Stock Exchange","United Kingdom","GBP"
"STERV","STORA ENSO CLASS R","Equity","0.11","14.03","327,741.00","4,598,206.23","4,598,206.23","Materials","FI0009005961","Nasdaq Omx Helsinki Ltd.","Finland","EUR"
"ATCO B","ATLAS COPCO CLASS B","Equity","0.11","20.75","221,413.00","4,593,996.37","4,593,996.37","Industrials","SE0011166628","Nasdaq Omx Nordic","Sweden","SEK"
"KPN","KONINKLIJKE KPN NV NV","Equity","0.11","2.37","1,933,272.00","4,585,721.18","4,585,721.18","Communication","NL0000009082","Euronext Amsterdam","Netherlands","EUR"
"SW","SODEXO SA","Equity","0.11","87.80","52,211.00","4,584,125.80","4,584,125.80","Consumer Discretionary","FR0000121220","Nyse Euronext - Euronext Paris","France","EUR"
"SOON","SONOVA HOLDING AG","Equity","0.11","139.07","32,954.00","4,583,021.69","4,583,021.69","Health Care","CH0012549785","Six Swiss Exchange Ag","Switzerland","CHF"
"AC","ACCOR SA","Equity","0.11","41.62","109,625.00","4,562,592.50","4,562,592.50","Consumer Discretionary","FR0000120404","Nyse Euronext - Euronext Paris","France","EUR"
"SCHP","SCHINDLER HOLDING PAR AG","Equity","0.10","196.27","23,001.00","4,514,333.11","4,514,333.11","Industrials","CH0024638196","Six Swiss Exchange Ag","Switzerland","CHF"
"GALP","GALP ENERGIA SGPS SA","Equity","0.10","15.63","287,402.00","4,492,093.26","4,492,093.26","Energy","PTGAL0AM0009","Nyse Euronext - Euronext Lisbon","Portugal","EUR"
"EDEN","EDENRED","Equity","0.10","31.70","141,364.00","4,481,238.80","4,481,238.80","Industrials","FR0010908533","Nyse Euronext - Euronext Paris","France","EUR"
"SOLB","SOLVAY SA","Equity","0.10","105.70","41,854.00","4,423,967.80","4,423,967.80","Materials","BE0003470755","Nyse Euronext - Euronext Brussels","Belgium","EUR"
"PSON","PEARSON PLC","Equity","0.10","9.52","464,346.00","4,418,986.94","4,418,986.94","Communication","GB0006776081","London Stock Exchange","United Kingdom","GBP"
"NTGY","NATURGY ENERGY SA","Equity","0.10","22.15","198,115.00","4,388,247.25","4,388,247.25","Utilities","ES0116870314","Bolsa De Madrid","Spain","EUR"
"MNDI","MONDI PLC","Equity","0.10","21.13","207,555.00","4,384,767.56","4,384,767.56","Materials","GB00B1CRLC47","London Stock Exchange","United Kingdom","GBP"
"REE","RED ELECTRICA SA","Equity","0.10","17.86","243,698.00","4,351,227.79","4,351,227.79","Utilities","ES0173093024","Bolsa De Madrid","Spain","EUR"
"FR","VALEO SA","Equity","0.10","31.88","135,260.00","4,312,088.80","4,312,088.80","Consumer Discretionary","FR0013176526","Nyse Euronext - Euronext Paris","France","EUR"
"GEN","GENMAB","Equity","0.10","119.77","35,546.00","4,257,507.08","4,257,507.08","Health Care","DK0010272202","Omx Nordic Exchange Copenhagen A/S","Denmark","DKK"
"SESG","SES SA FDR SA","Equity","0.10","20.64","204,013.00","4,210,828.32","4,210,828.32","Communication","LU0088087324","Nyse Euronext - Euronext Paris","France","EUR"
"SWMA","SWEDISH MATCH","Equity","0.10","41.33","101,709.00","4,203,873.98","4,203,873.98","Consumer Staples","SE0000310336","Nasdaq Omx Nordic","Sweden","SEK"
"YAR","YARA INTERNATIONAL ASA","Equity","0.10","41.12","102,026.00","4,195,355.39","4,195,355.39","Materials","NO0010208051","Oslo Bors Asa","Norway","NOK"
"MAERSK B","A P MOLLER MAERSK B","Equity","0.10","1,131.00","3,706.00","4,191,470.54","4,191,470.54","Industrials","DK0010244508","Omx Nordic Exchange Copenhagen A/S","Denmark","DKK"
"FGR","EIFFAGE SA","Equity","0.10","90.34","46,061.00","4,161,150.74","4,161,150.74","Industrials","FR0000130452","Nyse Euronext - Euronext Paris","France","EUR"
"OMV","OMV AG","Equity","0.10","49.50","83,942.00","4,155,129.00","4,155,129.00","Energy","AT0000743059","Wiener Boerse Ag","Austria","EUR"
"JMAT","JOHNSON MATTHEY PLC","Equity","0.10","35.10","117,844.00","4,136,049.35","4,136,049.35","Materials","GB00BZ4BQC70","London Stock Exchange","United Kingdom","GBP"
"BNR","BRENNTAG AG","Equity","0.09","47.38","86,919.00","4,118,222.22","4,118,222.22","Industrials","DE000A1DAHH0","Xetra","Germany","EUR"
"DCC","DCC PLC","Equity","0.09","75.53","54,483.00","4,114,917.00","4,114,917.00","Industrials","IE0002424939","London Stock Exchange","United Kingdom","GBP"
"SAB","BANCO DE SABADELL SA","Equity","0.09","1.26","3,254,364.00","4,107,007.37","4,107,007.37","Financials","ES0113860A34","Bolsa De Madrid","Spain","EUR"
"SGRO","SEGRO REIT PLC","Equity","0.09","7.14","572,544.00","4,089,431.58","4,089,431.58","Real Estate","GB00B5ZN1N88","London Stock Exchange","United Kingdom","GBP"
"MCRO","MICRO FOCUS INTERNATIONAL PLC","Equity","0.09","16.17","252,682.00","4,085,980.04","4,085,980.04","Information Technology","GB00BD8YWM01","London Stock Exchange","United Kingdom","GBP"
"HNR1","HANNOVER RUECK","Equity","0.09","118.50","34,270.00","4,060,995.00","4,060,995.00","Financials","DE0008402215","Xetra","Germany","EUR"
"SGE","SAGE GROUP PLC","Equity","0.09","6.51","619,879.00","4,037,733.15","4,037,733.15","Information Technology","GB00B8C3BL03","London Stock Exchange","United Kingdom","GBP"
"UBI","UBISOFT ENTERTAINMENT SA CAT A","Equity","0.09","88.84","45,335.00","4,027,561.40","4,027,561.40","Communication","FR0000054470","Nyse Euronext - Euronext Paris","France","EUR"
"CRDA","CRODA INTERNATIONAL PLC","Equity","0.09","52.81","76,124.00","4,020,236.17","4,020,236.17","Materials","GB00BYZWX769","London Stock Exchange","United Kingdom","GBP"
"TEMN","TEMENOS AG","Equity","0.09","115.35","34,831.00","4,017,695.39","4,017,695.39","Information Technology","CH0012453913","Six Swiss Exchange Ag","Switzerland","CHF"
"LISN","CHOCOLADEFABRIKEN LINDT & SPRUENGL","Equity","0.09","67,898.21","59.00","4,005,992.79","4,005,992.79","Consumer Staples","CH0010570759","SIX Swiss Exchange","Switzerland","CHF"
"QIA","QIAGEN NV","Equity","0.09","30.47","131,331.00","4,001,655.57","4,001,655.57","Health Care","NL0012169213","Deutsche Boerse Xetra","Germany","EUR"
"ADEN","ADECCO GROUP AG","Equity","0.09","43.02","92,902.00","3,996,612.40","3,996,612.40","Industrials","CH0012138605","Six Swiss Exchange Ag","Switzerland","CHF"
"LAND","LAND SECURITIES GROUP REIT PLC","Equity","0.09","9.38","418,600.00","3,928,326.26","3,928,326.26","Real Estate","GB00BYW0PQ60","London Stock Exchange","United Kingdom","GBP"
"GRF","GRIFOLS SA CLASS A","Equity","0.09","22.76","172,344.00","3,922,549.44","3,922,549.44","Health Care","ES0171996087","Bolsa De Madrid","Spain","EUR"
"ITV","ITV PLC","Equity","0.09","1.79","2,176,706.00","3,904,172.32","3,904,172.32","Communication","GB0033986497","London Stock Exchange","United Kingdom","GBP"
"RRS","RANDGOLD RESOURCES LTD","Equity","0.09","69.08","56,173.00","3,880,371.89","3,880,371.89","Materials","GB00B01C3S32","London Stock Exchange","United Kingdom","GBP"
"SK3","SMURFIT KAPPA GROUP PLC","Equity","0.09","29.76","130,302.00","3,877,787.52","3,877,787.52","Materials","IE00B1RR8406","Irish Stock Exchange - All Market","Ireland","EUR"
"PNDORA","PANDORA","Equity","0.09","57.31","67,280.00","3,856,072.24","3,856,072.24","Consumer Discretionary","DK0060252690","Omx Nordic Exchange Copenhagen A/S","Denmark","DKK"
"TUI","TUI AG","Equity","0.09","15.24","252,538.00","3,849,190.35","3,849,190.35","Consumer Discretionary","DE000TUAG000","London Stock Exchange","United Kingdom","GBP"
"TEN","TENARIS SA","Equity","0.09","14.21","270,434.00","3,841,514.97","3,841,514.97","Energy","LU0156801721","Borsa Italiana","Italy","EUR"
"MRW","MORRISON(WM.)SUPERMARKETS PLC","Equity","0.09","2.80","1,371,194.00","3,835,529.97","3,835,529.97","Consumer Staples","GB0006043169","London Stock Exchange","United Kingdom","GBP"
"KNIN","KUEHNE UND NAGEL INTERNATIONAL AG","Equity","0.09","125.44","30,486.00","3,824,201.56","3,824,201.56","Industrials","CH0025238863","Six Swiss Exchange Ag","Switzerland","CHF"
"AKE","ARKEMA","Equity","0.09","97.06","39,125.00","3,797,472.50","3,797,472.50","Materials","FR0010313833","Nyse Euronext - Euronext Paris","France","EUR"
"SCR","SCOR","Equity","0.09","40.93","91,512.00","3,745,586.16","3,745,586.16","Financials","FR0010411983","Nyse Euronext - Euronext Paris","France","EUR"
"GBLB","GROUPE BRUXELLES LAMBERT NV","Equity","0.09","81.80","45,393.00","3,713,147.40","3,713,147.40","Financials","BE0003797140","Nyse Euronext - Euronext Brussels","Belgium","EUR"
"WRT1V","WARTSILA","Equity","0.08","14.79","249,609.00","3,690,469.06","3,690,469.06","Industrials","FI0009003727","Nasdaq Omx Helsinki Ltd.","Finland","EUR"
"LI","KLEPIERRE REIT SA","Equity","0.08","29.62","124,540.00","3,688,874.80","3,688,874.80","Real Estate","FR0000121964","Nyse Euronext - Euronext Paris","France","EUR"
"BOL","BOLIDEN","Equity","0.08","23.46","156,614.00","3,673,625.02","3,673,625.02","Materials","SE0011088665","Nasdaq Omx Nordic","Sweden","SEK"
"ALFA","ALFA LAVAL AB","Equity","0.08","22.26","164,708.00","3,667,196.41","3,667,196.41","Industrials","SE0000695876","Nasdaq Omx Nordic","Sweden","SEK"
"PPB","PADDY POWER BETFAIR PLC","Equity","0.08","74.90","48,942.00","3,665,755.80","3,665,755.80","Consumer Discretionary","IE00BWT6H894","Irish Stock Exchange - All Market","Ireland","EUR"
"BIRG","BANK OF IRELAND GROUP PLC","Equity","0.08","6.42","568,161.00","3,650,434.42","3,650,434.42","Financials","IE00BD1RP616","Irish Stock Exchange - All Market","Ireland","EUR"
"RSA","RSA INSURANCE GROUP PLC","Equity","0.08","6.30","578,425.00","3,643,835.18","3,643,835.18","Financials","GB00BKKMKR23","London Stock Exchange","United Kingdom","GBP"
"KGF","KINGFISHER PLC","Equity","0.08","2.86","1,268,919.00","3,632,561.09","3,632,561.09","Consumer Discretionary","GB0033195214","London Stock Exchange","United Kingdom","GBP"
"CHF","CHF CASH","Cash","0.08","87.39","4,133,901.00","3,612,411.56","3,612,411.56","Cash and/or Derivatives","-","-","Switzerland","CHF"
"BALN","BALOISE HOLDING LTD","Equity","0.08","127.23","28,380.00","3,610,862.07","3,610,862.07","Financials","CH0012410517","SIX Swiss Exchange","Switzerland","CHF"
"ALO","ALSTOM SA","Equity","0.08","38.17","94,599.00","3,610,843.83","3,610,843.83","Industrials","FR0010220475","Nyse Euronext - Euronext Paris","France","EUR"
"LISP","CHOCOLADEFABRIKEN LINDT & SPRUENGL","Equity","0.08","5,846.06","617.00","3,607,018.87","3,607,018.87","Consumer Staples","CH0010570767","SIX Swiss Exchange","Switzerland","CHF"
"TRN","TERNA RETE ELETTRICA NAZIONALE","Equity","0.08","4.51","796,779.00","3,595,066.85","3,595,066.85","Utilities","IT0003242622","Borsa Italiana","Italy","EUR"
"BDEV","BARRATT DEVELOPMENTS PLC","Equity","0.08","5.81","617,781.00","3,589,147.13","3,589,147.13","Consumer Discretionary","GB0000811801","London Stock Exchange","United Kingdom","GBP"
"EPI A","EPIROC CLASS A","Equity","0.08","9.07","395,366.00","3,586,607.03","3,586,607.03","Industrials","SE0011166933","Nasdaq Omx Nordic","Sweden","SEK"
"STJ","ST JAMESS PLACE PLC","Equity","0.08","12.08","295,584.00","3,569,220.06","3,569,220.06","Financials","GB0007669376","London Stock Exchange","United Kingdom","GBP"
"GFC","GECINA REIT SA","Equity","0.08","135.00","26,275.00","3,547,125.00","3,547,125.00","Real Estate","FR0010040865","Nyse Euronext - Euronext Paris","France","EUR"
"ELE","ENDESA SA","Equity","0.08","18.03","196,588.00","3,544,481.64","3,544,481.64","Utilities","ES0130670112","Bolsa De Madrid","Spain","EUR"
"VIFN","VIFOR PHARMA AG AG","Equity","0.08","126.32","27,975.00","3,533,664.58","3,533,664.58","Health Care","CH0364749348","Six Swiss Exchange Ag","Switzerland","CHF"
"BLND","BRITISH LAND REIT PLC","Equity","0.08","6.52","542,281.00","3,533,515.13","3,533,515.13","Real Estate","GB0001367019","London Stock Exchange","United Kingdom","GBP"
"HL.","HARGREAVES LANSDOWN PLC","Equity","0.08","21.10","167,164.00","3,526,714.27","3,526,714.27","Financials","GB00B1VZ0M25","London Stock Exchange","United Kingdom","GBP"
"STMN","STRAUMANN HOLDING AG","Equity","0.08","589.85","5,955.00","3,512,551.26","3,512,551.26","Health Care","CH0012280076","SIX Swiss Exchange","Switzerland","CHF"
"NHY","NORSK HYDRO","Equity","0.08","4.55","769,200.00","3,501,237.69","3,501,237.69","Materials","NO0005052605","Oslo Bors Asa","Norway","NOK"
"SBRY","SAINSBURY(J) PLC","Equity","0.08","3.42","1,020,090.00","3,484,989.66","3,484,989.66","Consumer Staples","GB00B019KW72","London Stock Exchange","United Kingdom","GBP"
"SMIN","SMITHS GROUP PLC","Equity","0.08","15.18","223,117.00","3,386,775.57","3,386,775.57","Industrials","GB00B1WY2338","London Stock Exchange","United Kingdom","GBP"
"SKF B","SKF B","Equity","0.08","15.14","222,855.00","3,373,741.95","3,373,741.95","Industrials","SE0000108227","Nasdaq Omx Nordic","Sweden","SEK"
"AER","AERCAP HOLDINGS NV","Equity","0.08","46.21","72,330.00","3,342,506.09","3,342,506.09","Industrials","NL0000687663","New York Stock Exchange Inc.","Netherlands","USD"
"TIT","TELECOM ITALIA","Equity","0.08","0.51","6,526,986.00","3,335,289.85","3,335,289.85","Communication","IT0003497168","Borsa Italiana","Italy","EUR"
"GVC","GVC HOLDINGS PLC","Equity","0.08","10.59","313,758.00","3,322,237.99","3,322,237.99","Consumer Discretionary","IM00B5VQMV65","London Stock Exchange","United Kingdom","GBP"
"ORK","ORKLA","Equity","0.08","7.12","462,424.00","3,290,733.92","3,290,733.92","Consumer Staples","NO0003733800","Oslo Bors Asa","Norway","NOK"
"TW.","TAYLOR WIMPEY PLC","Equity","0.08","1.78","1,839,013.00","3,281,721.61","3,281,721.61","Consumer Discretionary","GB0008782301","London Stock Exchange","United Kingdom","GBP"
"KINV B","KINNEVIK CLASS B","Equity","0.08","24.38","134,369.00","3,275,511.85","3,275,511.85","Financials","SE0008373906","Nasdaq Omx Nordic","Sweden","SEK"
"WG.","WOOD GROUP (JOHN) PLC","Equity","0.07","8.34","389,033.00","3,244,024.02","3,244,024.02","Energy","GB00B5N0P849","London Stock Exchange","United Kingdom","GBP"
"MONC","MONCLER","Equity","0.07","31.14","103,448.00","3,221,370.72","3,221,370.72","Consumer Discretionary","IT0004965148","Borsa Italiana","Italy","EUR"
"CCH","COCA COLA HBC AG","Equity","0.07","26.95","116,844.00","3,149,254.04","3,149,254.04","Consumer Staples","CH0198251305","London Stock Exchange","United Kingdom","GBP"
"EXO","EXOR NV","Equity","0.07","50.30","62,449.00","3,141,184.70","3,141,184.70","Financials","NL0012059018","Borsa Italiana","Italy","EUR"
"SPSN","SWISS PRIME SITE AG","Equity","0.07","69.78","44,973.00","3,138,079.28","3,138,079.28","Real Estate","CH0008038389","SIX Swiss Exchange","Switzerland","CHF"
