iShares MSCI Europe Small-Cap ETF
Inception Date,"Nov 12, 2007"
Fund Holdings as of,"Oct 17, 2018"
Total Net Assets,"212,703,726.64"
Shares Outstanding,"4,100,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Country,Currency,Market Currency,FX Rate
"EUR","EUR CASH","Cash","0.13","115.30","245,929.00","283,543.73","283,543.73","Cash and/or Derivatives","-","-","-","European Union","USD","EUR","0.87"
"VATN","VALIANT HOLDING AG","Equity","0.13","109.42","2,578.00","282,072.24","282,072.24","Financials","7517893","CH0014786500","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"SWEC B","SWECO CLASS B","Equity","0.13","23.97","11,742.00","281,482.71","281,482.71","Industrials","B1WT1L9","SE0000489098","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"BRE","FRENI BREMBO","Equity","0.13","11.45","24,516.00","280,678.62","280,678.62","Consumer Discretionary","BF37983","IT0005252728","Borsa Italiana","Italy","USD","EUR","0.87"
"BYG","BIG YELLOW GROUP PLC","Equity","0.13","11.43","24,545.00","280,465.41","280,465.41","Real Estate","0286941","GB0002869419","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"AZM","AZIMUT HOLDING S.P.A.","Equity","0.13","13.92","20,119.00","279,978.15","279,978.15","Financials","B019M65","IT0003261697","Borsa Italiana","Italy","USD","EUR","0.87"
"CGG","CGG SA","Equity","0.13","2.55","109,309.00","278,521.46","278,521.46","Energy","BYVFMG1","FR0013181864","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"SYNT","SYNTHOMER PLC","Equity","0.13","6.20","44,358.00","275,219.28","275,219.28","Materials","0988742","GB0009887422","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"DOM","DOMINOS PIZZA GROUP PLC","Equity","0.13","3.42","79,935.00","273,700.14","273,700.14","Consumer Discretionary","BYN5913","GB00BYN59130","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"VONN","VONTOBEL HOLDING AG","Equity","0.13","65.44","4,181.00","273,594.23","273,594.23","Financials","7123104","CH0012335540","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"OUT1V","OUTOKUMPU","Equity","0.13","5.24","52,167.00","273,483.60","273,483.60","Materials","4665148","FI0009002422","Nasdaq Omx Helsinki Ltd.","Finland","USD","EUR","0.87"
"BPE","BPER BANCA","Equity","0.13","4.12","66,270.00","272,922.22","272,922.22","Financials","4116099","IT0000066123","Borsa Italiana","Italy","USD","EUR","0.87"
"HUFV A","HUFVUDSTADEN CLASS A","Equity","0.13","14.98","18,202.00","272,664.01","272,664.01","Real Estate","4449137","SE0000170375","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"ADJ","ADO PROPERTIES","Equity","0.13","57.82","4,710.00","272,334.28","272,334.28","Real Estate","BYNXBZ5","LU1250154413","Xetra","Germany","USD","EUR","0.87"
"METSB","METSA BOARD CLASS B","Equity","0.13","8.69","31,274.00","271,692.19","271,692.19","Materials","5071432","FI0009000665","Nasdaq Omx Helsinki Ltd.","Finland","USD","EUR","0.87"
"LMP","LONDONMETRIC PROPERTY REIT PLC","Equity","0.13","2.39","113,310.00","270,854.86","270,854.86","Real Estate","B4WFW71","GB00B4WFW713","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"JEN","JENOPTIK N AG","Equity","0.13","32.17","8,397.00","270,108.86","270,108.86","Information Technology","BGJVB13","DE000A2NB601","Xetra","Germany","USD","EUR","0.87"
"RDW","REDROW PLC","Equity","0.13","6.95","38,868.00","270,050.43","270,050.43","Consumer Discretionary","0728238","GB0007282386","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"GCO","GRUPO CATALANA OCCIDENTE S.A.","Equity","0.13","39.95","6,758.00","269,980.19","269,980.19","Financials","B188XC5","ES0116920333","Bolsa De Madrid","Spain","USD","EUR","0.87"
"JUN3","JUNGHEINRICH PREF AG","Equity","0.13","33.76","7,996.00","269,931.97","269,931.97","Industrials","5545670","DE0006219934","Xetra","Germany","USD","EUR","0.87"
"ENTRA","ENTRA","Equity","0.13","13.94","19,352.00","269,817.83","269,817.83","Real Estate","BRJ2VC4","NO0010716418","Oslo Bors Asa","Norway","USD","NOK","8.21"
"WIHL","WIHLBORGS FASTIGHETER","Equity","0.13","11.73","22,947.00","269,253.00","269,253.00","Real Estate","BFZP1W3","SE0011205194","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"VSVS","VESUVIUS PLC","Equity","0.13","7.60","35,398.00","269,187.14","269,187.14","Industrials","B82YXW8","GB00B82YXW83","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"ALD","ALD SA","Equity","0.13","16.43","16,318.00","268,097.19","268,097.19","Industrials","BF03BV1","FR0013258662","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"BESI","BE SEMICONDUCTOR INDUSTRIES NV","Equity","0.13","21.49","12,436.00","267,261.93","267,261.93","Information Technology","BG0SCK9","NL0012866412","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"BMED","BANCA MEDIOLANUM","Equity","0.12","6.26","42,234.00","264,406.74","264,406.74","Financials","BYWP840","IT0004776628","Borsa Italiana","Italy","USD","EUR","0.87"
"CNE","CAIRN ENERGY PLC","Equity","0.12","2.78","95,121.00","264,106.08","264,106.08","Energy","B74CDH8","GB00B74CDH82","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"ECMPA","EUROCOMMERCIAL PROPERTIES DUTCH CE","Equity","0.12","35.76","7,357.00","263,119.49","263,119.49","Real Estate","4798271","NL0000288876","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"TIETO","TIETO","Equity","0.12","29.05","9,040.00","262,651.23","262,651.23","Information Technology","5479702","FI0009000277","Nasdaq Omx Helsinki Ltd.","Finland","USD","EUR","0.87"
"UNI","UNIPOL GRUPPO FINANZIARIO","Equity","0.12","4.07","64,550.00","262,638.49","262,638.49","Financials","B7SF135","IT0004810054","Borsa Italiana","Italy","USD","EUR","0.87"
"CGCBV","CARGOTEC OYJ","Equity","0.12","42.45","6,182.00","262,435.91","262,435.91","Industrials","B09M9L0","FI0009013429","Nasdaq Omx Helsinki Ltd.","Finland","USD","EUR","0.87"
"CEY","CENTAMIN PLC","Equity","0.12","1.39","188,951.00","262,313.83","262,313.83","Materials","B5TT187","JE00B5TT1872","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"AED","AEDIFICA REIT SA","Equity","0.12","91.08","2,857.00","260,224.27","260,224.27","Real Estate","B1G5XP1","BE0003851681","Nyse Euronext - Euronext Brussels","Belgium","USD","EUR","0.87"
"KAZ","KAZ MINERALS PLC PLC","Equity","0.12","6.48","40,065.00","259,633.84","259,633.84","Materials","B0HZPV3","GB00B0HZPV38","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"EMMN","EMMI AG","Equity","0.12","721.88","359.00","259,154.20","259,154.20","Consumer Staples","B03PQZ8","CH0012829898","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"DEQ","DEUTSCHE EUROSHOP AG","Equity","0.12","31.68","8,172.00","258,914.02","258,914.02","Real Estate","4754972","DE0007480204","Xetra","Germany","USD","EUR","0.87"
"GBP","GBP CASH","Cash","0.12","131.34","196,896.00","258,602.79","258,602.79","Cash and/or Derivatives","-","-","-","United Kingdom","USD","GBP","0.76"
"KRN","KRONES AG","Equity","0.12","100.19","2,579.00","258,393.50","258,393.50","Industrials","5523881","DE0006335003","Xetra","Germany","USD","EUR","0.87"
"ELIOR","ELIOR GROUP SA","Equity","0.12","13.74","18,768.00","257,931.70","257,931.70","Consumer Discretionary","BN40H61","FR0011950732","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"PEAB B","PEAB CLASS B","Equity","0.12","8.62","29,815.00","257,117.74","257,117.74","Industrials","4407760","SE0000106205","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"BPSO","BANCA POPOLARE DI SONDRIO","Equity","0.12","3.43","74,165.00","254,473.41","254,473.41","Financials","4115223","IT0000784196","Borsa Italiana","Italy","USD","EUR","0.87"
"WKP","WORKSPACE GROUP REIT PLC","Equity","0.12","12.70","20,010.00","254,138.57","254,138.57","Real Estate","B67G5X0","GB00B67G5X01","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"GRI","GRAINGER PLC","Equity","0.12","3.71","68,001.00","252,218.54","252,218.54","Real Estate","B04V127","GB00B04V1276","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"LAND","LANDIS+GYR GROUP AG","Equity","0.12","58.18","4,333.00","252,108.96","252,108.96","Information Technology","BF41XY8","CH0371153492","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"BPOST","BPOST SA","Equity","0.12","15.40","16,344.00","251,753.37","251,753.37","Industrials","BBH7K66","BE0974268972","Nyse Euronext - Euronext Brussels","Belgium","USD","EUR","0.87"
"MAS","MASMOVIL IBERCOM SA","Equity","0.12","126.36","1,990.00","251,463.01","251,463.01","Communication","B7VY4L8","ES0184696013","Bolsa De Madrid","Spain","USD","EUR","0.87"
"WALL B","WALLENSTAM AB-B SHS","Equity","0.12","9.34","26,865.00","251,034.10","251,034.10","Real Estate","BXVMBK2","SE0007074844","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"SFZN","SIEGFRIED HOLDING AG","Equity","0.12","390.41","642.00","250,642.29","250,642.29","Health Care","7391763","CH0014284498","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"SNR","SENIOR PLC","Equity","0.12","3.65","68,404.00","249,760.24","249,760.24","Industrials","0795823","GB0007958233","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"ONTEX","ONTEX GROUP NV","Equity","0.12","20.29","12,293.00","249,448.57","249,448.57","Consumer Staples","BNBNNH6","BE0974276082","Nyse Euronext - Euronext Brussels","Belgium","USD","EUR","0.87"
"BZU","BUZZI UNICEM SENZA VINCOLI DI RAPP","Equity","0.12","20.00","12,431.00","248,665.78","248,665.78","Materials","5782206","IT0001347308","Borsa Italiana","Italy","USD","EUR","0.87"
"NOS","NOS SGPS SA","Equity","0.12","5.91","42,035.00","248,621.62","248,621.62","Communication","B0B9GS5","PTZON0AM0006","Nyse Euronext - Euronext Lisbon","Portugal","USD","EUR","0.87"
"EBRO","EBRO FOODS S.A.","Equity","0.12","20.11","12,346.00","248,246.55","248,246.55","Consumer Staples","5468324","ES0112501012","Bolsa De Madrid","Spain","USD","EUR","0.87"
"BRAV","BRAVIDA HOLDING","Equity","0.12","7.34","33,792.00","248,193.03","248,193.03","Industrials","BZ1DP29","SE0007491303","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"GRG","GREGGS PLC","Equity","0.12","14.82","16,729.00","247,842.68","247,842.68","Consumer Discretionary","B63QSB3","GB00B63QSB39","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"CSP","COUNTRYSIDE PROP PLC","Equity","0.12","3.78","65,260.00","246,509.10","246,509.10","Consumer Discretionary","BYPHNG0","GB00BYPHNG03","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"PAG","PARAGON GROUP OF COMPANIES","Equity","0.12","5.63","43,647.00","245,928.41","245,928.41","Financials","B2NGPM5","GB00B2NGPM57","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"MELE","MELEXIS NV","Equity","0.12","74.83","3,283.00","245,655.25","245,655.25","Information Technology","7370063","BE0165385973","Nyse Euronext - Euronext Brussels","Belgium","USD","EUR","0.87"
"SRP","SERCO GROUP PLC","Equity","0.11","1.32","184,852.00","244,484.11","244,484.11","Industrials","0797379","GB0007973794","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"AMP","AMPLIFON S.P.A.","Equity","0.11","18.80","12,984.00","244,159.11","244,159.11","Health Care","B14NJ71","IT0004056880","Borsa Italiana","Italy","USD","EUR","0.87"
"DFDS","DFDS","Equity","0.11","46.36","5,240.00","242,931.87","242,931.87","Industrials","BYSS4Q7","DK0060655629","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.47"
"PSG","PROSEGUR S.A. COMPANIA DE SEGURIDA","Equity","0.11","5.42","44,704.00","242,244.94","242,244.94","Industrials","B8CLHY9","ES0175438003","Bolsa De Madrid","Spain","USD","EUR","0.87"
"IDIA","IDORSIA N LTD","Equity","0.11","20.57","11,562.00","237,868.16","237,868.16","Health Care","BF0YK62","CH0363463438","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"SAX","STROEER SE","Equity","0.11","52.55","4,511.00","237,059.64","237,059.64","Communication","B3S3S52","DE0007493991","Xetra","Germany","USD","EUR","0.87"
"LRE","LANCASHIRE HOLDINGS LTD","Equity","0.11","7.62","31,045.00","236,492.12","236,492.12","Financials","B0PYHC7","BMG5361W1047","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"WHA","WERELDHAVE NV","Equity","0.11","35.36","6,667.00","235,751.63","235,751.63","Real Estate","4948623","NL0000289213","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"SAFE","SAFESTORE HOLDINGS PLC","Equity","0.11","6.87","34,117.00","234,352.47","234,352.47","Real Estate","B1N7Z09","GB00B1N7Z094","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"GTT","GAZTRANSPORT & TECHNIGAZ SA","Equity","0.11","78.05","2,984.00","232,915.27","232,915.27","Energy","BJYRDP5","FR0011726835","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"RAT","RATHBONE BROTHERS PLC","Equity","0.11","30.02","7,746.00","232,568.41","232,568.41","Financials","0214834","GB0002148343","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"EURN","EURONAV NV","Equity","0.11","9.18","25,173.00","231,169.87","231,169.87","Energy","B04M8J6","BE0003816338","Nyse Euronext - Euronext Brussels","Belgium","USD","EUR","0.87"
"IRE","IREN S.P.A.","Equity","0.11","2.23","103,840.00","231,064.09","231,064.09","Utilities","4783211","IT0003027817","Borsa Italiana","Italy","USD","EUR","0.87"
"FGP","FIRSTGROUP PLC","Equity","0.11","1.16","199,479.00","230,818.23","230,818.23","Industrials","0345217","GB0003452173","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SXX","SIRIUS MINERALS PLC","Equity","0.11","0.33","698,345.00","230,585.67","230,585.67","Materials","B0DG3H2","GB00B0DG3H29","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"EVO","EVOLUTION GAMING GROUP","Equity","0.11","65.46","3,520.00","230,420.02","230,420.02","Consumer Discretionary","BWDBJ06","SE0006826046","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"MOBN","MOBIMO HOLDING AG","Equity","0.11","227.19","1,011.00","229,691.70","229,691.70","Real Estate","B0BV896","CH0011108872","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"ULE","ULTRA ELECTRONICS HOLDINGS PLC","Equity","0.11","18.85","12,181.00","229,578.84","229,578.84","Industrials","0912332","GB0009123323","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"AF B","AF CLASS B","Equity","0.11","21.36","10,726.00","229,089.72","229,089.72","Industrials","BN791J6","SE0005999836","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"SVS","SAVILLS PLC","Equity","0.11","9.84","23,128.00","227,670.48","227,670.48","Real Estate","B135BJ4","GB00B135BJ46","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"TKWY","TAKEAWAY.COM NV","Equity","0.11","65.14","3,485.00","227,018.74","227,018.74","Consumer Discretionary","BYQ7HZ6","NL0012015705","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"PWTN","PANALPINA WELTTRANSPORT HOLDING AG","Equity","0.11","129.26","1,745.00","225,563.95","225,563.95","Industrials","B0KJTG5","CH0002168083","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"NCC B","NCC B","Equity","0.11","15.56","14,484.00","225,382.17","225,382.17","Industrials","4645742","SE0000117970","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"POST","OSTERREICHISCHE POST AG","Equity","0.11","41.00","5,497.00","225,370.96","225,370.96","Industrials","B1577G7","AT0000APOST4","Wiener Boerse Ag","Austria","USD","EUR","0.87"
"AUSS","AUSTEVOLL SEAFOOD ASA","Equity","0.11","15.28","14,687.00","224,465.40","224,465.40","Consumer Staples","B16MKT5","NO0010073489","Oslo Bors Asa","Norway","USD","NOK","8.21"
"SOI","SOITEC SA","Equity","0.11","72.98","3,065.00","223,689.02","223,689.02","Information Technology","BZ6T5C2","FR0013227113","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"PNDX B","PANDOX","Equity","0.10","17.29","12,903.00","223,121.58","223,121.58","Consumer Discretionary","BZ0CT92","SE0007100359","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"ELM","ELEMENTIS PLC","Equity","0.10","2.95","75,622.00","222,878.42","222,878.42","Materials","0241854","GB0002418548","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"CON","CONZZETA AG","Equity","0.10","1,011.54","220.00","222,537.91","222,537.91","Industrials","BP4W2Q6","CH0244017502","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"BGN","BANCA GENERALI S.P.A.","Equity","0.10","23.34","9,513.00","221,992.59","221,992.59","Financials","B1HKSV6","IT0001031084","Borsa Italiana","Italy","USD","EUR","0.87"
"KLED","KUNGSLEDEN","Equity","0.10","7.31","30,274.00","221,339.73","221,339.73","Real Estate","B12W4C0","SE0000549412","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"COA","COATS GROUP PLC","Equity","0.10","0.97","227,726.00","221,330.54","221,330.54","Consumer Discretionary","B4YZN32","GB00B4YZN328","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"ESNT","ESSENTRA PLC","Equity","0.10","5.15","42,887.00","220,917.58","220,917.58","Materials","B074435","GB00B0744359","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"COK","CANCOM","Equity","0.10","39.89","5,523.00","220,323.90","220,323.90","Information Technology","5772627","DE0005419105","Xetra","Germany","USD","EUR","0.87"
"HTG","HUNTING PLC","Equity","0.10","9.46","23,288.00","220,222.51","220,222.51","Energy","0447889","GB0004478896","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"AMG","AMG ADVANCED METALLURGICAL GROUP N","Equity","0.10","46.30","4,749.00","219,890.44","219,890.44","Materials","B1Z95S1","NL0000888691","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"PLUS","PLUS500 LTD","Equity","0.10","16.81","12,998.00","218,516.14","218,516.14","Financials","BBT3PS9","IL0011284465","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"HLAG","HAPAG LLOYD AG","Equity","0.10","38.53","5,660.00","218,088.79","218,088.79","Industrials","BYZTSW7","DE000HLAG475","Xetra","Germany","USD","EUR","0.87"
"GAW","GAMES WORKSHOP GROUP PLC","Equity","0.10","43.74","4,980.00","217,806.38","217,806.38","Consumer Discretionary","0371847","GB0003718474","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"MING","SPAREBANK SMNS","Equity","0.10","10.60","20,513.00","217,503.98","217,503.98","Financials","B0LGG75","NO0006390301","Oslo Bors Asa","Norway","USD","NOK","8.21"
"ANIM","ANIMA HOLDING","Equity","0.10","4.35","49,915.00","216,961.61","216,961.61","Financials","BLLJ381","IT0004998065","Borsa Italiana","Italy","USD","EUR","0.87"
"DNO","DNOORD","Equity","0.10","2.04","106,280.00","216,638.90","216,638.90","Energy","B15GGN4","NO0003921009","Oslo Bors Asa","Norway","USD","NOK","8.21"
"GBF","BILFINGER","Equity","0.10","43.44","4,985.00","216,564.13","216,564.13","Industrials","5117381","DE0005909006","Xetra","Germany","USD","EUR","0.87"
"COP","COMPUGROUP MEDICAL","Equity","0.10","54.97","3,920.00","215,492.81","215,492.81","Health Care","5094536","DE0005437305","Xetra","Germany","USD","EUR","0.87"
"HOME","NEINOR HOMES SA","Equity","0.10","17.23","12,485.00","215,055.04","215,055.04","Consumer Discretionary","BD9BPN2","ES0105251005","Bolsa De Madrid","Spain","USD","EUR","0.87"
"AIXA","AIXTRON","Equity","0.10","11.44","18,786.00","214,903.76","214,903.76","Information Technology","5468346","DE000A0WMPJ6","Xetra","Germany","USD","EUR","0.87"
"TKA","TELEKOM AUSTRIA AG","Equity","0.10","7.71","27,726.00","213,857.17","213,857.17","Communication","4635088","AT0000720008","Wiener Boerse Ag","Austria","USD","EUR","0.87"
"UNI","UNICAJA BANCO SA","Equity","0.10","1.53","139,350.00","213,682.56","213,682.56","Financials","BH4H4H0","ES0180907000","Bolsa De Madrid","Spain","USD","EUR","0.87"
"ZOT","ZARDOYA OTIS SA","Equity","0.10","7.05","30,177.00","212,756.58","212,756.58","Industrials","5770900","ES0184933812","Bolsa De Madrid","Spain","USD","EUR","0.87"
"GFRD","GALLIFORD TRY PLC","Equity","0.10","11.72","18,028.00","211,207.54","211,207.54","Industrials","B3Y2J50","GB00B3Y2J508","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"PNL","POSTNL NV","Equity","0.10","2.95","71,367.00","210,314.28","210,314.28","Industrials","5481558","NL0009739416","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"IMA","INDUSTRIA MACCHINE AUTOMATICHE","Equity","0.10","71.31","2,949.00","210,293.06","210,293.06","Industrials","4557999","IT0001049623","Borsa Italiana","Italy","USD","EUR","0.87"
"CSTM","CONSTELLIUM NV CLASS A","Equity","0.10","10.41","20,144.00","209,699.04","209,699.04","Materials","B9B3DX4","NL0010489522","New York Stock Exchange Inc.","Netherlands","USD","USD","1.00"
"LEO","LEONI N AG","Equity","0.10","37.84","5,517.00","208,762.28","208,762.28","Consumer Discretionary","5773255","DE0005408884","Xetra","Germany","USD","EUR","0.87"
"SIX2","SIXT","Equity","0.10","104.92","1,986.00","208,368.04","208,368.04","Industrials","5260768","DE0007231326","Xetra","Germany","USD","EUR","0.87"
"RHIM","RHI MAGNESITA NV","Equity","0.10","52.04","4,001.00","208,228.70","208,228.70","Materials","BF2JSF0","NL0012650360","Wiener Boerse Ag","United Kingdom","USD","EUR","0.87"
"BRW","BREWIN DOLPHIN HOLDINGS PLC","Equity","0.10","4.23","48,957.00","207,303.60","207,303.60","Financials","0176581","GB0001765816","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"IDR","INDRA SISTEMAS SA","Equity","0.10","10.33","20,060.00","207,228.47","207,228.47","Information Technology","4476210","ES0118594417","Bolsa De Madrid","Spain","USD","EUR","0.87"
"AGL","AUTOGRILL","Equity","0.10","9.98","20,748.00","207,159.38","207,159.38","Consumer Discretionary","5256206","IT0001137345","Borsa Italiana","Italy","USD","EUR","0.87"
"GAM","GAM HOLDING AG","Equity","0.10","7.71","26,859.00","207,013.60","207,013.60","Financials","B1WHVV3","CH0102659627","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"KEMIRA","KEMIRA","Equity","0.10","12.52","16,458.00","206,071.23","206,071.23","Materials","4513612","FI0009004824","Nasdaq Omx Helsinki Ltd.","Finland","USD","EUR","0.87"
"CLIN","CLINIGEN GROUP PLC","Equity","0.10","11.43","17,937.00","205,076.36","205,076.36","Health Care","B89J241","GB00B89J2419","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"CCC","COMPUTACENTER PLC","Equity","0.10","17.00","12,012.00","204,148.70","204,148.70","Information Technology","BV9FP30","GB00BV9FP302","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"LOG","LOGISTA CIA DE DISTRIBUCION INTEGR","Equity","0.10","24.17","8,419.00","203,452.14","203,452.14","Industrials","BP3QYZ2","ES0105027009","Bolsa De Madrid","Spain","USD","EUR","0.87"
"JM","JM","Equity","0.10","18.17","11,193.00","203,429.52","203,429.52","Consumer Discretionary","B142FZ8","SE0000806994","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"SGKN","ST.GALLER KANTONALBANK AG","Equity","0.10","493.68","411.00","202,901.62","202,901.62","Financials","7058262","CH0011484067","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"ENAV","ENAV SPA","Equity","0.09","4.56","44,280.00","201,964.19","201,964.19","Industrials","BD0CRV6","IT0005176406","Borsa Italiana","Italy","USD","EUR","0.87"
"NHH","NH HOTEL GROUP SA","Equity","0.09","7.25","27,811.00","201,686.92","201,686.92","Consumer Discretionary","4571784","ES0161560018","Bolsa De Madrid","Spain","USD","EUR","0.87"
"DHG","DALATA HOTEL GROUP PLC","Equity","0.09","6.74","29,852.00","201,344.50","201,344.50","Consumer Discretionary","BJMZDW8","IE00BJMZDW83","Irish Stock Exchange - All Market","Ireland","USD","EUR","0.87"
"PMO","PREMIER OIL PLC","Equity","0.09","1.59","126,221.00","200,923.74","200,923.74","Energy","B43G057","GB00B43G0577","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"DAE","DAETWYLER HOLDING AG","Equity","0.09","163.62","1,227.00","200,760.47","200,760.47","Industrials","B1Z4WD0","CH0030486770","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"LNZ","LENZING AG","Equity","0.09","94.54","2,123.00","200,712.45","200,712.45","Materials","4512330","AT0000644505","Wiener Boerse Ag","Austria","USD","EUR","0.87"
"REY","REPLY","Equity","0.09","60.76","3,259.00","198,018.36","198,018.36","Information Technology","BZ1DZ96","IT0005282865","Borsa Italiana","Italy","USD","EUR","0.87"
"MEL","MELIA HOTELS INTERNATIONAL SA","Equity","0.09","10.68","18,499.00","197,501.19","197,501.19","Consumer Discretionary","5738298","ES0176252718","Bolsa De Madrid","Spain","USD","EUR","0.87"
"DNA","DNA OYJ","Equity","0.09","22.89","8,589.00","196,568.35","196,568.35","Communication","BD8N722","FI4000062385","Nasdaq Omx Helsinki Ltd.","Finland","USD","EUR","0.87"
"KIE","KIER GROUP PLC","Equity","0.09","11.99","16,385.00","196,478.14","196,478.14","Industrials","0491563","GB0004915632","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SANT","S&T AG","Equity","0.09","25.32","7,746.00","196,119.29","196,119.29","Information Technology","4665933","AT0000A0E9W5","Xetra","Germany","USD","EUR","0.87"
"FAE","FAES FARMA S.A.","Equity","0.09","4.42","44,342.00","196,060.96","196,060.96","Health Care","B1PQHS6","ES0134950F36","Bolsa De Madrid","Spain","USD","EUR","0.87"
"CASS","CATTOLICA ASS","Equity","0.09","8.08","24,156.00","195,233.13","195,233.13","Financials","4731027","IT0000784154","Borsa Italiana","Italy","USD","EUR","0.87"
"PGS","PETROLEUM GEO SERVICES","Equity","0.09","3.85","50,445.00","193,970.76","193,970.76","Energy","B1L7YL5","NO0010199151","Oslo Bors Asa","Norway","USD","NOK","8.21"
"NOFI","NORWEGIAN FINANS HOLDING","Equity","0.09","11.58","16,642.00","192,786.41","192,786.41","Financials","BNH7Q17","NO0010387004","Oslo Bors Asa","Norway","USD","NOK","8.21"
"SWTQ","SCHWEITER TECHNOLOGIES AG","Equity","0.09","1,158.63","166.00","192,332.88","192,332.88","Industrials","5984024","CH0010754924","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"PRSM","BLUE PRISM GROUP PLC","Equity","0.09","23.25","8,245.00","191,673.00","191,673.00","Information Technology","BYQ0HV1","GB00BYQ0HV16","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"ENC","ENCE ENERGIA Y CELULOSA SA","Equity","0.09","8.68","22,082.00","191,582.30","191,582.30","Materials","B1W7BK2","ES0130625512","Bolsa De Madrid","Spain","USD","EUR","0.87"
"ATEA","ATEA ASA","Equity","0.09","14.04","13,607.00","191,044.10","191,044.10","Information Technology","B12TR11","NO0004822503","Oslo Bors Asa","Norway","USD","NOK","8.21"
