iShares MSCI EAFE ETF
Inception Date,"Aug 14, 2001"
Fund Holdings as of,"Oct 16, 2018"
Total Net Assets,"66,311,988,220.92"
Shares Outstanding,"1,028,400,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Country,Currency,Market Currency,FX Rate
"DWNI","DEUTSCHE WOHNEN","Equity","0.12","46.32","1,697,908.00","78,650,494.38","78,650,494.38","Real Estate","B0YZ0Z5","DE000A0HN5C6","Xetra","Germany","USD","EUR","0.86"
"6326","KUBOTA CORP","Equity","0.12","16.75","4,668,500.00","78,213,964.27","78,213,964.27","Industrials","6497509","JP3266400005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"HM B","HENNES & MAURITZ","Equity","0.12","18.51","4,205,368.00","77,861,773.32","77,861,773.32","Consumer Discretionary","5687431","SE0000106270","Nasdaq Omx Nordic","Sweden","USD","SEK","8.89"
"4543","TERUMO CORP","Equity","0.12","56.77","1,371,200.00","77,837,579.65","77,837,579.65","Health Care","6885074","JP3546800008","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"GEBN","GEBERIT AG","Equity","0.12","435.87","178,429.00","77,771,427.73","77,771,427.73","Industrials","B1WGG93","CH0030170408","Six Swiss Exchange Ag","Switzerland","USD","CHF","0.99"
"DSV","DSV A/S","Equity","0.12","84.93","908,346.00","77,149,454.22","77,149,454.22","Industrials","B1WT5G2","DK0060079531","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.44"
"CABK","CAIXABANK SA","Equity","0.12","4.47","17,231,726.00","77,086,938.74","77,086,938.74","Financials","B283W97","ES0140609019","Bolsa De Madrid","Spain","USD","EUR","0.86"
"RNO","RENAULT SA","Equity","0.12","82.64","925,573.00","76,487,916.23","76,487,916.23","Consumer Discretionary","4712798","FR0000131906","Nyse Euronext - Euronext Paris","France","USD","EUR","0.86"
"ACA","CREDIT AGRICOLE SA","Equity","0.12","14.05","5,432,131.00","76,318,521.32","76,318,521.32","Financials","7262610","FR0000045072","Nyse Euronext - Euronext Paris","France","USD","EUR","0.86"
"2388","BOC HONG KONG HOLDINGS LTD","Equity","0.11","4.27","17,804,000.00","76,107,314.89","76,107,314.89","Financials","6536112","HK2388011192","Hong Kong Exchanges And Clearing Ltd","Hong Kong","USD","HKD","7.84"
"CHF","CHF CASH","Cash","0.11","101.04","75,146,386.00","75,924,613.22","75,924,613.22","Cash and/or Derivatives","-","-","-","Switzerland","USD","CHF","0.99"
"2502","ASAHI GROUP HOLDINGS LTD","Equity","0.11","42.85","1,766,300.00","75,679,458.18","75,679,458.18","Consumer Staples","6054409","JP3116000005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"RBS","ROYAL BANK OF SCOTLAND GROUP PLC","Equity","0.11","3.20","22,854,337.00","73,033,775.26","73,033,775.26","Financials","B7T7721","GB00B7T77214","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SSE","SSE PLC","Equity","0.11","15.04","4,846,056.00","72,885,429.74","72,885,429.74","Utilities","0790873","GB0007908733","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"RACE","FERRARI NV","Equity","0.11","122.41","592,133.00","72,480,563.90","72,480,563.90","Consumer Discretionary","BD6G507","NL0011585146","Borsa Italiana","Italy","USD","EUR","0.86"
"8725","MS&AD INSURANCE GROUP HOLDINGS INC","Equity","0.11","31.61","2,283,788.00","72,188,174.81","72,188,174.81","Financials","B2Q4CS1","JP3890310000","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"5401","NIPPON STEEL & SUMITOMO METAL CORP","Equity","0.11","20.02","3,599,435.00","72,059,267.72","72,059,267.72","Materials","6642569","JP3381000003","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"ESSITY B","ESSITY CLASS B","Equity","0.11","24.51","2,905,231.00","71,214,648.84","71,214,648.84","Consumer Staples","BF1K7P7","SE0009922164","Nasdaq Omx Nordic","Sweden","USD","SEK","8.89"
"CHKP","CHECK POINT SOFTWARE TECHNOLOGIES","Equity","0.11","113.30","627,818.00","71,131,779.40","71,131,779.40","Information Technology","2181334","IL0010824113","NASDAQ","Israel","USD","USD","1.00"
"SN.","SMITH AND NEPHEW PLC","Equity","0.11","16.91","4,190,341.00","70,856,319.72","70,856,319.72","Health Care","0922320","GB0009223206","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"UG","PEUGEOT SA","Equity","0.11","25.07","2,800,783.00","70,220,622.21","70,220,622.21","Consumer Discretionary","7103526","FR0000121501","Nyse Euronext - Euronext Paris","France","USD","EUR","0.86"
"8002","MARUBENI CORP","Equity","0.10","8.76","7,853,500.00","68,824,416.52","68,824,416.52","Industrials","6569464","JP3877600001","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"SCG","SCENTRE GROUP","Equity","0.10","2.71","25,279,915.00","68,536,630.36","68,536,630.36","Real Estate","BLZH0Z7","AU000000SCG8","Asx - All Markets","Australia","USD","AUD","1.40"
"S32","SOUTH32 LTD","Equity","0.10","2.75","24,836,256.00","68,219,793.35","68,219,793.35","Materials","BWSW5D9","AU000000S320","Asx - All Markets","Australia","USD","AUD","1.40"
"8267","AEON LTD","Equity","0.10","22.81","2,975,100.00","67,871,995.72","67,871,995.72","Consumer Staples","6480048","JP3388200002","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"TEL","TELENOR","Equity","0.10","18.70","3,605,074.00","67,425,909.09","67,425,909.09","Communication","4732495","NO0010063308","Oslo Bors Asa","Norway","USD","NOK","8.15"
"1COV","COVESTRO AG","Equity","0.10","72.77","923,430.00","67,199,720.53","67,199,720.53","Materials","BYTBWY9","DE0006062144","Xetra","Germany","USD","EUR","0.86"
"8630","SOMPO HOLDINGS INC","Equity","0.10","41.55","1,614,950.00","67,107,889.77","67,107,889.77","Financials","B62G7K6","JP3165000005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"HO","THALES SA","Equity","0.10","130.11","509,664.00","66,310,812.00","66,310,812.00","Industrials","4162791","FR0000121329","Nyse Euronext - Euronext Paris","France","USD","EUR","0.86"
"HEXA B","HEXAGON B","Equity","0.10","53.24","1,244,353.00","66,251,506.23","66,251,506.23","Information Technology","B1XFTL2","SE0000103699","Nasdaq Omx Nordic","Sweden","USD","SEK","8.89"
"27","GALAXY ENTERTAINMENT GROUP LTD","Equity","0.10","5.73","11,519,000.00","65,997,141.67","65,997,141.67","Consumer Discretionary","6465874","HK0027032686","Hong Kong Exchanges And Clearing Ltd","Hong Kong","USD","HKD","7.84"
"NN","NN GROUP NV","Equity","0.10","44.53","1,476,599.00","65,748,556.90","65,748,556.90","Financials","BNG8PQ9","NL0010773842","Euronext Amsterdam","Netherlands","USD","EUR","0.86"
"MRK","MERCK","Equity","0.10","103.81","623,828.00","64,758,088.74","64,758,088.74","Health Care","4741844","DE0006599905","Xetra","Germany","USD","EUR","0.86"
"4519","CHUGAI PHARMACEUTICAL LTD","Equity","0.10","60.60","1,065,700.00","64,579,245.20","64,579,245.20","Health Care","6196408","JP3519400000","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"AHT","ASHTEAD GROUP PLC","Equity","0.10","27.23","2,368,935.00","64,498,615.40","64,498,615.40","Industrials","0053673","GB0000536739","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"VWS","VESTAS WIND SYSTEMS","Equity","0.10","64.83","988,021.00","64,056,928.70","64,056,928.70","Industrials","5964651","DK0010268606","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.44"
"TELIA","TELIA COMPANY","Equity","0.10","4.67","13,553,158.00","63,244,209.98","63,244,209.98","Communication","5978384","SE0000667925","Nasdaq Omx Nordic","Sweden","USD","SEK","8.89"
"6702","FUJITSU LTD","Equity","0.09","65.16","958,400.00","62,449,946.98","62,449,946.98","Information Technology","6356945","JP3818000006","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"8309","SUMITOMO MITSUI TRUST HOLDINGS INC","Equity","0.09","39.74","1,554,760.00","61,780,286.41","61,780,286.41","Financials","6431897","JP3892100003","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"EBS","ERSTE GROUP BANK AG","Equity","0.09","42.89","1,440,020.00","61,768,465.56","61,768,465.56","Financials","5289837","AT0000652011","Wiener Boerse Ag","Austria","USD","EUR","0.86"
"SUN","SUNCORP GROUP LTD","Equity","0.09","9.86","6,247,721.00","61,601,773.09","61,601,773.09","Financials","6585084","AU000000SUN6","Asx - All Markets","Australia","USD","AUD","1.40"
"PUB","PUBLICIS GROUPE SA","Equity","0.09","61.68","997,095.00","61,498,569.16","61,498,569.16","Communication","4380429","FR0000130577","Nyse Euronext - Euronext Paris","France","USD","EUR","0.86"
"1605","INPEX CORP","Equity","0.09","12.78","4,802,343.00","61,369,334.42","61,369,334.42","Energy","B10RB15","JP3294460005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"SLHN","SWISS LIFE HOLDING AG","Equity","0.09","370.60","165,175.00","61,213,629.70","61,213,629.70","Financials","7437805","CH0014852781","Six Swiss Exchange Ag","Switzerland","USD","CHF","0.99"
"8830","SUMITOMO REALTY & DEVELOPMENT LTD","Equity","0.09","35.35","1,727,000.00","61,052,524.17","61,052,524.17","Real Estate","6858902","JP3409000001","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"PGHN","PARTNERS GROUP HOLDING AG","Equity","0.09","725.94","83,218.00","60,411,349.33","60,411,349.33","Financials","B119QG0","CH0024608827","Six Swiss Exchange Ag","Switzerland","USD","CHF","0.99"
"CARL B","CARLSBERG AS CL B","Equity","0.09","115.39","518,512.00","59,829,700.64","59,829,700.64","Consumer Staples","4169219","DK0010181759","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.44"
"J36","JARDINE MATHESON HOLDINGS LTD","Equity","0.09","57.88","1,028,500.00","59,529,580.00","59,529,580.00","Industrials","6472119","BMG507361001","Singapore Exchange","Hong Kong","USD","USD","1.00"
"7011","MITSUBISHI HEAVY INDUSTRIES LTD","Equity","0.09","38.64","1,505,300.00","58,164,958.34","58,164,958.34","Industrials","6597067","JP3900000005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"SGSN","SGS SA","Equity","0.09","2,325.84","24,971.00","58,078,547.11","58,078,547.11","Industrials","4824778","CH0002497458","Six Swiss Exchange Ag","Switzerland","USD","CHF","0.99"
"ORSTED","ORSTED","Equity","0.09","63.19","911,849.00","57,618,173.87","57,618,173.87","Utilities","BYT16L4","DK0060094928","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.44"
"8113","UNICHARM CORP","Equity","0.09","29.03","1,975,100.00","57,344,167.89","57,344,167.89","Consumer Staples","6911485","JP3951600000","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"INF","INFORMA PLC","Equity","0.09","9.53","6,013,576.00","57,293,819.75","57,293,819.75","Communication","BMJ6DW5","GB00BMJ6DW54","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"CNHI","CNH INDUSTRIAL NV","Equity","0.09","11.58","4,938,911.00","57,172,180.81","57,172,180.81","Industrials","BDSV2V0","NL0010545661","Borsa Italiana","Italy","USD","EUR","0.86"
"ALL","ARISTOCRAT LEISURE LTD","Equity","0.09","20.72","2,758,851.00","57,159,497.22","57,159,497.22","Consumer Discretionary","6253983","AU000000ALL7","Asx - All Markets","Australia","USD","AUD","1.40"
"STM","STMICROELECTRONICS NV","Equity","0.09","17.15","3,314,657.00","56,848,755.76","56,848,755.76","Information Technology","5962332","NL0000226223","Nyse Euronext - Euronext Paris","France","USD","EUR","0.86"
"SCMN","SWISSCOM AG","Equity","0.09","447.79","126,227.00","56,523,168.88","56,523,168.88","Communication","5533976","CH0008742519","Six Swiss Exchange Ag","Switzerland","USD","CHF","0.99"
"5411","JFE HOLDINGS INC","Equity","0.08","22.64","2,488,875.00","56,347,074.25","56,347,074.25","Materials","6543792","JP3386030005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"BXB","BRAMBLES LTD","Equity","0.08","7.38","7,605,727.00","56,162,266.36","56,162,266.36","Industrials","B1FJ0C0","AU000000BXB1","Asx - All Markets","Australia","USD","AUD","1.40"
"COLO B","COLOPLAST B","Equity","0.08","97.44","575,003.00","56,030,807.73","56,030,807.73","Health Care","B8FMRX8","DK0060448595","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.44"
"IAG","INSURANCE AUSTRALIA GROUP LTD","Equity","0.08","4.92","11,351,856.00","55,882,973.48","55,882,973.48","Financials","6271026","AU000000IAG3","Asx - All Markets","Australia","USD","AUD","1.40"
"NZYM B","NOVOZYMES B","Equity","0.08","51.75","1,077,614.00","55,765,330.66","55,765,330.66","Materials","B798FW0","DK0060336014","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.44"
"6762","TDK CORP","Equity","0.08","95.53","582,400.00","55,637,196.45","55,637,196.45","Information Technology","6869302","JP3538800008","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"6869","SYSMEX CORP","Equity","0.08","73.61","753,800.00","55,486,236.24","55,486,236.24","Health Care","6883807","JP3351100007","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"6988","NITTO DENKO CORP","Equity","0.08","70.53","778,500.00","54,903,970.06","54,903,970.06","Materials","6641801","JP3684000007","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"GMG","GOODMAN GROUP UNITS LTD","Equity","0.08","7.09","7,701,751.00","54,618,453.65","54,618,453.65","Real Estate","B03FYZ4","AU000000GMG2","Asx - All Markets","Australia","USD","AUD","1.40"
"NCM","NEWCREST MINING LTD","Equity","0.08","14.66","3,694,443.00","54,165,697.36","54,165,697.36","Materials","6637101","AU000000NCM7","Asx - All Markets","Australia","USD","AUD","1.40"
"WTB","WHITBREAD PLC","Equity","0.08","61.13","878,804.00","53,716,880.00","53,716,880.00","Consumer Discretionary","B1KJJ40","GB00B1KJJ408","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"ABN","ABN AMRO GROUP NV","Equity","0.08","26.33","2,029,003.00","53,431,880.66","53,431,880.66","Financials","BYQP136","NL0011540547","Euronext Amsterdam","Netherlands","USD","EUR","0.86"
"8308","RESONA HOLDINGS INC","Equity","0.08","5.33","10,009,200.00","53,357,424.94","53,357,424.94","Financials","6421553","JP3500610005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"UHR","THE SWATCH GROUP AG","Equity","0.08","349.38","152,560.00","53,301,589.29","53,301,589.29","Consumer Discretionary","7184725","CH0012255151","Six Swiss Exchange Ag","Switzerland","USD","CHF","0.99"
"III","3I GROUP PLC","Equity","0.08","11.40","4,658,652.00","53,111,714.50","53,111,714.50","Financials","B1YW440","GB00B1YW4409","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"AENA","AENA SME SA","Equity","0.08","162.88","325,956.00","53,091,626.09","53,091,626.09","Industrials","BVRZ8L1","ES0105046009","Bolsa De Madrid","Spain","USD","EUR","0.86"
"MHG","MARINE HARVEST ASA","Equity","0.08","24.42","2,170,031.00","52,996,437.21","52,996,437.21","Consumer Staples","B02L486","NO0003054108","Oslo Bors Asa","Norway","USD","NOK","8.15"
"AGN","AEGON NV","Equity","0.08","6.14","8,621,431.00","52,935,423.39","52,935,423.39","Financials","5927375","NL0000303709","Euronext Amsterdam","Netherlands","USD","EUR","0.86"
"ATO","ATOS","Equity","0.08","114.86","459,557.00","52,782,602.60","52,782,602.60","Information Technology","5654781","FR0000051732","Nyse Euronext - Euronext Paris","France","USD","EUR","0.86"
"ABF","ASSOCIATED BRITISH FOODS PLC","Equity","0.08","30.87","1,708,107.00","52,734,282.36","52,734,282.36","Consumer Staples","0673123","GB0006731235","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"QBE","QBE INSURANCE GROUP LTD","Equity","0.08","8.08","6,502,349.00","52,514,622.12","52,514,622.12","Financials","6715740","AU000000QBE9","Asx - All Markets","Australia","USD","AUD","1.40"
"AMC","AMCOR LTD","Equity","0.08","9.40","5,573,334.00","52,407,569.98","52,407,569.98","Materials","6066608","AU000000AMC4","Asx - All Markets","Australia","USD","AUD","1.40"
"UCB","UCB SA","Equity","0.08","86.58","604,267.00","52,314,909.82","52,314,909.82","Health Care","5596991","BE0003739530","Nyse Euronext - Euronext Brussels","Belgium","USD","EUR","0.86"
"HEI","HEIDELBERGCEMENT AG","Equity","0.08","72.29","722,313.00","52,212,742.64","52,212,742.64","Materials","5120679","DE0006047004","Xetra","Germany","USD","EUR","0.86"
"4188","MITSUBISHI CHEMICAL CORP","Equity","0.08","8.57","6,061,600.00","51,948,854.61","51,948,854.61","Materials","B0JQTJ0","JP3897700005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"CNA","CENTRICA PLC","Equity","0.08","1.93","26,860,892.00","51,896,200.26","51,896,200.26","Utilities","B033F22","GB00B033F229","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"9021","WEST JAPAN RAILWAY","Equity","0.08","66.24","781,900.00","51,792,208.71","51,792,208.71","Industrials","6957995","JP3659000008","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"MRO","MELROSE INDUSTRIES PLC","Equity","0.08","2.23","23,173,430.00","51,629,262.49","51,629,262.49","Industrials","BZ1G432","GB00BZ1G4322","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"MTX","MTU AERO ENGINES HOLDING AG","Equity","0.08","205.44","251,032.00","51,571,529.59","51,571,529.59","Industrials","B09DHL9","DE000A0D9PT0","Xetra","Germany","USD","EUR","0.86"
"7309","SHIMANO INC","Equity","0.08","140.44","364,300.00","51,163,997.68","51,163,997.68","Consumer Discretionary","6804820","JP3358000002","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"NESTE","NESTE","Equity","0.08","83.17","614,402.00","51,100,521.52","51,100,521.52","Energy","B06YV46","FI0009013296","Nasdaq Omx Helsinki Ltd.","Finland","USD","EUR","0.86"
"BEI","BEIERSDORF AG","Equity","0.08","105.15","484,288.00","50,923,338.43","50,923,338.43","Consumer Staples","5107401","DE0005200000","Xetra","Germany","USD","EUR","0.86"
"RWE","RWE AG","Equity","0.08","20.40","2,492,533.00","50,859,739.55","50,859,739.55","Utilities","4768962","DE0007037129","Xetra","Germany","USD","EUR","0.86"
"9503","KANSAI ELECTRIC POWER INC","Equity","0.08","14.91","3,407,600.00","50,818,683.78","50,818,683.78","Utilities","6483489","JP3228600007","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"LUX","LUXOTTICA GROUP","Equity","0.08","61.98","817,923.00","50,693,915.48","50,693,915.48","Consumer Discretionary","4800659","IT0001479374","Borsa Italiana","Italy","USD","EUR","0.86"
"CCL","CARNIVAL PLC","Equity","0.08","57.77","876,435.00","50,631,226.19","50,631,226.19","Consumer Discretionary","3121522","GB0031215220","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"7733","OLYMPUS CORP","Equity","0.08","36.67","1,380,000.00","50,605,534.02","50,605,534.02","Health Care","6658801","JP3201200007","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"4324","DENTSU INC","Equity","0.08","49.19","1,028,600.00","50,598,155.33","50,598,155.33","Communication","6416281","JP3551520004","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"5802","SUMITOMO ELECTRIC INDUSTRIES LTD","Equity","0.08","13.99","3,613,500.00","50,556,476.41","50,556,476.41","Consumer Discretionary","6858708","JP3407400005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"CA","CARREFOUR SA","Equity","0.08","18.00","2,796,804.00","50,347,750.27","50,347,750.27","Consumer Staples","5641567","FR0000120172","Nyse Euronext - Euronext Paris","France","USD","EUR","0.86"
"9843","NITORI HOLDINGS LTD","Equity","0.08","135.01","372,900.00","50,344,740.01","50,344,740.01","Consumer Discretionary","6644800","JP3756100008","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"FER","FERROVIAL SA","Equity","0.08","21.33","2,344,758.00","50,016,691.77","50,016,691.77","Industrials","B038516","ES0118900010","Bolsa De Madrid","Spain","USD","EUR","0.86"
"HEN","HENKEL AG","Equity","0.07","100.06","497,011.00","49,728,694.05","49,728,694.05","Consumer Staples","5002465","DE0006048408","Xetra","Germany","USD","EUR","0.86"
"BAER","JULIUS BAER GRUPPE AG","Equity","0.07","46.33","1,073,222.00","49,727,669.53","49,727,669.53","Financials","B4R2R50","CH0102484968","Six Swiss Exchange Ag","Switzerland","USD","CHF","0.99"
"UMI","UMICORE SA","Equity","0.07","49.36","1,006,990.00","49,701,090.08","49,701,090.08","Materials","BF44466","BE0974320526","Nyse Euronext - Euronext Brussels","Belgium","USD","EUR","0.86"
"SY1","SYMRISE AG","Equity","0.07","84.38","587,414.00","49,563,363.47","49,563,363.47","Materials","B1JB4K8","DE000SYM9999","Xetra","Germany","USD","EUR","0.86"
"TEP","TELEPERFORMANCE","Equity","0.07","179.50","274,677.00","49,303,903.48","49,303,903.48","Industrials","5999330","FR0000051807","Nyse Euronext - Euronext Paris","France","USD","EUR","0.86"
"VIE","VEOLIA ENVIRON. SA","Equity","0.07","19.62","2,511,841.00","49,275,706.74","49,275,706.74","Utilities","4031879","FR0000124141","Nyse Euronext - Euronext Paris","France","USD","EUR","0.86"
"ORG","ORIGIN ENERGY LTD","Equity","0.07","5.79","8,503,695.00","49,263,724.93","49,263,724.93","Energy","6214861","AU000000ORG5","Asx - All Markets","Australia","USD","AUD","1.40"
"6586","MAKITA CORP","Equity","0.07","43.84","1,122,300.00","49,206,576.66","49,206,576.66","Industrials","6555805","JP3862400003","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"CBK","COMMERZBANK AG","Equity","0.07","10.13","4,835,864.00","48,973,506.81","48,973,506.81","Financials","B90LKT4","DE000CBK1001","Xetra","Germany","USD","EUR","0.86"
"ATL","ATLANTIA","Equity","0.07","20.68","2,363,621.00","48,886,236.60","48,886,236.60","Industrials","7667163","IT0003506190","Borsa Italiana","Italy","USD","EUR","0.86"
"TKA","THYSSENKRUPP AG","Equity","0.07","23.27","2,100,234.00","48,862,415.51","48,862,415.51","Materials","5636927","DE0007500001","Xetra","Germany","USD","EUR","0.86"
"PAH3","PORSCHE AUTOMOBIL HOLDING PREF","Equity","0.07","66.01","736,892.00","48,641,393.49","48,641,393.49","Consumer Discretionary","7101069","DE000PAH0038","Xetra","Germany","USD","EUR","0.86"
"FORTUM","FORTUM","Equity","0.07","22.83","2,125,538.00","48,528,064.02","48,528,064.02","Utilities","5579550","FI0009007132","Nasdaq Omx Helsinki Ltd.","Finland","USD","EUR","0.86"
"EDF","ELECTRICITE DE FRANCE SA","Equity","0.07","17.23","2,812,874.00","48,454,549.94","48,454,549.94","Utilities","B0NJJ17","FR0010242511","Nyse Euronext - Euronext Paris","France","USD","EUR","0.86"
"ACS","ACS ACTIVIDADES DE CONSTRUCCION Y","Equity","0.07","38.88","1,246,465.00","48,457,247.39","48,457,247.39","Industrials","B01FLQ6","ES0167050915","Bolsa De Madrid","Spain","USD","EUR","0.86"
"IHG","INTERCONTINENTAL HOTELS GROUP PLC","Equity","0.07","55.64","866,975.00","48,240,765.68","48,240,765.68","Consumer Discretionary","BD8QVH4","GB00BD8QVH41","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"NXT","NEXT PLC","Equity","0.07","70.15","687,019.00","48,192,840.49","48,192,840.49","Consumer Discretionary","3208986","GB0032089863","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"1928","SANDS CHINA LTD","Equity","0.07","4.25","11,298,000.00","48,007,579.67","48,007,579.67","Consumer Discretionary","B5B23W2","KYG7800X1079","Hong Kong Exchanges And Clearing Ltd","Hong Kong","USD","HKD","7.84"
"HEIO","HEINEKEN HOLDING NV","Equity","0.07","87.14","548,297.00","47,780,389.40","47,780,389.40","Consumer Staples","B0CCH46","NL0000008977","Euronext Amsterdam","Netherlands","USD","EUR","0.86"
"SEK","SEK CASH","Cash","0.07","11.24","424,882,075.00","47,774,987.65","47,774,987.65","Cash and/or Derivatives","-","-","-","Sweden","USD","SEK","8.89"
"BNZL","BUNZL","Equity","0.07","29.83","1,600,325.00","47,736,588.93","47,736,588.93","Industrials","B0744B3","GB00B0744B38","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"CHR","CHR HANSEN HOLDING","Equity","0.07","100.61","469,817.00","47,268,651.78","47,268,651.78","Materials","B573M11","DK0060227585","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.44"
"CCE","COCA COLA EUROPEAN PARTNERS PLC","Equity","0.07","44.80","1,050,682.00","47,070,553.60","47,070,553.60","Consumer Staples","BYQQ3P5","GB00BDCPN049","New York Stock Exchange Inc.","Netherlands","USD","USD","1.00"
"BRBY","BURBERRY GROUP PLC","Equity","0.07","23.38","2,012,823.00","47,065,004.89","47,065,004.89","Consumer Discretionary","3174300","GB0031743007","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"3402","TORAY INDUSTRIES INC","Equity","0.07","7.15","6,579,600.00","47,041,955.89","47,041,955.89","Materials","6897143","JP3621000003","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"SRG","SNAM","Equity","0.07","4.28","10,931,787.00","46,827,697.40","46,827,697.40","Energy","7251470","IT0003153415","Borsa Italiana","Italy","USD","EUR","0.86"
"4689","YAHOO JAPAN CORP","Equity","0.07","3.40","13,712,022.00","46,555,989.68","46,555,989.68","Communication","6084848","JP3933800009","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"ITRK","INTERTEK GROUP PLC","Equity","0.07","60.24","772,335.00","46,525,367.72","46,525,367.72","Industrials","3163836","GB0031638363","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"REE","RED ELECTRICA SA","Equity","0.07","20.88","2,209,063.00","46,124,443.49","46,124,443.49","Utilities","BD6FXN3","ES0173093024","Bolsa De Madrid","Spain","USD","EUR","0.86"
"AGS","AGEAS NV","Equity","0.07","51.27","895,932.00","45,931,632.51","45,931,632.51","Financials","B86S2N0","BE0974264930","Nyse Euronext - Euronext Brussels","Belgium","USD","EUR","0.86"
"SLA","STANDARD LIFE ABERDEEN PLC","Equity","0.07","3.57","12,757,604.00","45,571,682.19","45,571,682.19","Financials","BVFD7Q5","GB00BVFD7Q58","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"LUMI","BANK LEUMI LE ISRAEL","Equity","0.07","6.37","7,149,813.00","45,513,446.84","45,513,446.84","Financials","6076425","IL0006046119","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.07","1.00","45,301,227.00","45,301,226.90","45,301,226.90","Cash and/or Derivatives","-","US0669224778","-","United States","USD","USD","1.00"
"EN","BOUYGUES SA","Equity","0.07","42.57","1,060,750.00","45,156,040.52","45,156,040.52","Industrials","4002121","FR0000120503","Nyse Euronext - Euronext Paris","France","USD","EUR","0.86"
"4528","ONO PHARMACEUTICAL LTD","Equity","0.07","25.38","1,777,700.00","45,117,761.44","45,117,761.44","Health Care","6660107","JP3197600004","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"8601","DAIWA SECURITIES GROUP INC","Equity","0.07","5.89","7,642,100.00","45,008,812.46","45,008,812.46","Financials","6251448","JP3502200003","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"9531","TOKYO GAS LTD","Equity","0.07","23.85","1,880,600.00","44,846,817.27","44,846,817.27","Utilities","6895448","JP3573000001","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"SW","SODEXO SA","Equity","0.07","102.49","435,045.00","44,586,641.81","44,586,641.81","Consumer Discretionary","7062713","FR0000121220","Nyse Euronext - Euronext Paris","France","USD","EUR","0.86"
